cod_cia,periodo,cod_subramo,primas_emitidas,primas_devengadas,siniestros_devengados,gastos_totales_devengados
0275,202301,1.150.99,1903107271.0,445112798.0,44358459.0,176515867.0
0275,202301,1.160.99,1490336803.0,782700251.0,94445084.0,504753446.0
0275,202301,1.170.03,343427587.0,176751090.0,20961046.0,68598151.0
0275,202301,1.180.01,6699785.0,17241582.0,91150982.0,33697741.0
0275,202301,1.180.02,151133199.0,148542761.0,23661663.0,1436012.0
0275,202301,2.010.01,1310413237.0,618140851.0,94922953.0,942974489.0
0275,202301,2.020.02,26262797.0,20408505.0,47667673.0,9706814.0
0275,202301,2.030.02,9907550.0,7816315.0,0.0,14901691.0
0275,202301,2.030.05,131187580.0,111458308.0,44576585.0,308205725.0
0275,202301,2.050.02,288600931.0,288600931.0,86839939.0,113096910.0
0286,202202,1.010.99,26985138.0,24879440.0,251345.0,15629019.0
0286,202202,1.020.01,44628094.0,41155344.0,17444588.0,23490811.0
0286,202202,1.020.02,44764701.0,38813428.0,7632147.0,18263289.0
0286,202202,1.020.99,8584073.0,6709310.0,266162.0,3080858.0
0286,202202,1.030.01,3183294229.0,3176940302.0,948777441.0,1266753800.0
0286,202202,1.030.02,0.0,-4102204.0,996754562.0,231118731.0
0286,202202,1.070.01,24993579.0,11501397.0,2241763.0,6310846.0
0286,202202,1.080.99,16081075.0,9179582.0,-2170188.0,8000916.0
0286,202202,1.140.99,4359355.0,4366147.0,444903.0,1404119.0
0286,202202,1.150.99,32364206.0,31556629.0,9042350.0,13044423.0
0286,202202,1.160.99,16287304.0,15934674.0,6252330.0,5544653.0
0286,202202,1.180.01,23932475.0,25787622.0,-2078684.0,21213276.0
0286,202202,1.180.02,0.0,0.0,2984820.0,0.0
0286,202202,2.010.02,33933099.0,33499056.0,4668439.0,21030732.0
0286,202202,2.030.01,118999.0,108529.0,18007.0,73400.0
0286,202202,2.030.02,14506388.0,16873549.0,-1475323.0,5207475.0
0286,202202,2.030.04,411454.0,465648.0,351394.0,559448.0
0286,202203,1.010.99,7909459.0,5675541.0,424772.0,4687341.0
0286,202203,1.020.01,15090086.0,12728660.0,2591854.0,6747716.0
0286,202203,1.020.02,12851951.0,12831232.0,1657911.0,5167453.0
0286,202203,1.020.99,1630488.0,2202418.0,75644.0,732664.0
0286,202203,1.030.01,980562074.0,993449871.0,356755831.0,367582533.0
0286,202203,1.030.02,0.0,11457497.0,197409903.0,70266114.0
0286,202203,1.070.01,-51894.0,-51894.0,-862004.0,1043550.0
0286,202203,1.080.99,3780896.0,4218181.0,875202.0,2052152.0
0286,202203,1.140.99,1012308.0,2586362.0,266769.0,387151.0
0286,202203,1.150.99,8667322.0,7091168.0,2133764.0,3548823.0
0286,202203,1.160.99,3445799.0,4472888.0,63197.0,1344115.0
0286,202203,1.180.01,7329427.0,7560222.0,-1486456.0,5714465.0
0286,202203,1.180.02,0.0,-139260.0,1418466.0,0.0
0286,202203,2.010.02,8866228.0,8957465.0,-166187.0,5643931.0
0286,202203,2.030.01,36278.0,37412.0,0.0,5242.0
0286,202203,2.030.02,5385889.0,3307532.0,148606.0,1433176.0
0286,202203,2.030.04,150279.0,280977.0,3492.0,136413.0
0286,202204,1.010.99,18490237.0,12631593.0,7346198.0,10919730.0
0286,202204,1.020.01,32590282.0,30301454.0,8031074.0,15672851.0
0286,202204,1.020.02,29903332.0,30593793.0,17633805.0,12207231.0
0286,202204,1.020.99,5013151.0,5368989.0,908272.0,1867034.0
0286,202204,1.030.01,1872502900.0,1781577815.0,850663665.0,809755790.0
0286,202204,1.030.02,0.0,444864339.0,501931887.0,165139198.0
0286,202204,1.070.01,6510904.0,1294282.0,-1011074.0,3043238.0
0286,202204,1.080.99,9442928.0,10009540.0,7799945.0,4937851.0
0286,202204,1.140.99,2981467.0,5421828.0,553620.0,971194.0
0286,202204,1.150.99,18504920.0,17497774.0,699089.0,7824329.0
0286,202204,1.160.99,11781204.0,10893706.0,20608.0,3757826.0
0286,202204,1.180.01,13296365.0,16235853.0,-6822364.0,12771843.0
0286,202204,1.180.02,0.0,-187020.0,4024271.0,0.0
0286,202204,2.010.02,20843144.0,21085421.0,1230023.0,13343074.0
0286,202204,2.030.01,105956.0,93747.0,10000.0,15352.0
0286,202204,2.030.02,8203165.0,14579309.0,-692139.0,3104259.0
0286,202204,2.030.04,-242942.0,105984.0,-25559.0,321560.0
0286,202301,1.010.99,34148749.0,30027378.0,7487684.0,19898739.0
0286,202301,1.020.01,57996231.0,56742916.0,20221136.0,28751853.0
0286,202301,1.020.02,56098435.0,56864360.0,24387437.0,22455619.0
0286,202301,1.020.99,10154335.0,9925400.0,1080249.0,3544292.0
0286,202301,1.030.01,3928378569.0,3724568728.0,1530535456.0,1548079390.0
0286,202301,1.030.02,0.0,529532761.0,932621994.0,306363562.0
0286,202301,1.070.01,7937456.0,4728258.0,-1230805.0,5255726.0
0286,202301,1.080.99,17211640.0,17934108.0,7495823.0,9087595.0
0286,202301,1.140.99,5123396.0,8498138.0,703316.0,1740112.0
0286,202301,1.150.99,33509195.0,32045749.0,-71695.0,14289303.0
0286,202301,1.160.99,19782123.0,20481575.0,156586.0,6664838.0
0286,202301,1.180.01,28328328.0,30824424.0,-7749649.0,24363541.0
0286,202301,1.180.02,0.0,-70200.0,5879473.0,0.0
0286,202301,2.010.02,37930110.0,38299444.0,3206382.0,24320213.0
0286,202301,2.030.01,143673.0,145194.0,13654.0,21331.0
0286,202301,2.030.02,16835536.0,38082499.0,195056.0,6503339.0
0286,202301,2.030.04,1449091.0,1450991.0,-31234.0,697565.0
0293,202202,1.010.99,13537266.0,13601256.0,1243389.0,4354214.0
0293,202202,1.020.01,150803763.0,160154425.0,12118975.0,132442823.0
0293,202202,1.020.02,13549009.0,12333442.0,4106551.0,3960668.0
0293,202202,1.020.99,886769.0,1203981.0,87155.0,287858.0
0293,202202,1.030.01,6589073304.0,6662341166.0,2485732156.0,4030808236.0
0293,202202,1.030.02,2176788756.0,2169960645.0,3386402590.0,1146494781.0
0293,202202,1.080.99,3543042.0,3090428.0,736034.0,1495864.0
0293,202202,1.090.99,441448830.0,415291764.0,34373357.0,366662421.0
0293,202202,1.100.99,19501441.0,6522499.0,29479.0,5158719.0
0293,202202,1.140.99,32277.0,30922.0,26.0,2982.0
0293,202202,1.150.99,0.0,0.0,0.0,0.0
0293,202202,1.160.99,1502202.0,1307568.0,192856.0,427256.0
0293,202202,1.170.02,49671.0,46189.0,14138.0,15724.0
0293,202202,1.170.03,17469673.0,17464297.0,84409.0,1819552.0
0293,202202,1.170.99,0.0,0.0,0.0,0.0
0293,202202,1.180.01,72851859.0,32393484.0,204672011.0,36885738.0
0293,202202,1.180.02,203791680.0,205697847.0,30651774.0,121379076.0
0293,202202,1.180.03,0.0,0.0,0.0,5884310.0
0293,202202,2.010.01,78724244.0,69252525.0,34206285.0,33134668.0
0293,202202,2.010.02,0.0,0.0,0.0,182089.0
0293,202202,2.030.01,2817606320.0,2864528517.0,62846196.0,1199897574.0
0293,202202,2.030.02,818701058.0,818144562.0,13167858.0,128363185.0
0293,202202,2.030.04,0.0,0.0,-100246.0,6786.0
0293,202202,2.030.05,1883216036.0,1882061528.0,328319404.0,1278316848.0
0293,202202,2.050.01,612183.0,649660.0,-1294763.0,138620.0
0293,202202,2.050.02,973150147.0,940668016.0,11204243.0,114481408.0
0293,202203,1.010.99,-129683.0,1855082.0,-131630.0,-10445.0
0293,202203,1.020.01,37219112.0,44079815.0,4873481.0,33821515.0
0293,202203,1.020.02,3151709.0,2850080.0,730302.0,895822.0
0293,202203,1.020.99,159082.0,-1003016.0,25162.0,43219.0
0293,202203,1.030.01,2062417260.0,2180851956.0,626229771.0,1144713331.0
0293,202203,1.030.02,625171473.0,625299817.0,840208574.0,325883256.0
0293,202203,1.080.99,871021.0,1043937.0,73970.0,512664.0
0293,202203,1.090.99,116867611.0,123911667.0,11960560.0,94408351.0
0293,202203,1.100.99,7107308.0,2678289.0,-146139.0,2149290.0
0293,202203,1.140.99,29399.0,10874.0,582.0,2673.0
0293,202203,1.150.99,0.0,0.0,0.0,0.0
0293,202203,1.160.99,255633.0,322662.0,-3613.0,81604.0
0293,202203,1.170.02,0.0,8533.0,0.0,0.0
0293,202203,1.170.03,8732559.0,8732559.0,436047.0,799253.0
0293,202203,1.170.99,0.0,0.0,0.0,0.0
0293,202203,1.180.01,28156067.0,21959265.0,51748518.0,13379716.0
0293,202203,1.180.02,59281466.0,58619192.0,45778613.0,40794714.0
0293,202203,1.180.03,0.0,0.0,0.0,800241.0
0293,202203,2.010.01,16399822.0,18628671.0,14220383.0,11135683.0
0293,202203,2.010.02,0.0,-4786385.0,0.0,34938.0
0293,202203,2.030.01,900727168.0,955220223.0,12001596.0,408040887.0
0293,202203,2.030.02,183601696.0,181988553.0,-2116026.0,23844614.0
0293,202203,2.030.04,0.0,0.0,-31440.0,0.0
0293,202203,2.030.05,522664742.0,522443134.0,77206202.0,544783563.0
0293,202203,2.050.01,133802.0,148891.0,-444721.0,29176.0
0293,202203,2.050.02,210301844.0,217603834.0,3050854.0,24581834.0
0293,202204,1.010.99,1995570.0,5853134.0,655713.0,957041.0
0293,202204,1.020.01,74979500.0,97203825.0,10357643.0,71485605.0
0293,202204,1.020.02,7629787.0,6960566.0,1498107.0,1946424.0
0293,202204,1.020.99,555464.0,516868.0,117589.0,178988.0
0293,202204,1.030.01,4641377070.0,4914249077.0,1690924776.0,2925108722.0
0293,202204,1.030.02,1400691357.0,1410424418.0,2023325743.0,730485836.0
0293,202204,1.080.99,2221137.0,2649001.0,214621.0,977643.0
0293,202204,1.090.99,260387127.0,291868880.0,25088383.0,198288761.0
0293,202204,1.100.99,13244624.0,9178421.0,136196.0,4755959.0
0293,202204,1.140.99,34483.0,22972.0,-222.0,3144.0
0293,202204,1.150.99,0.0,0.0,0.0,0.0
0293,202204,1.160.99,558643.0,796983.0,-39530.0,160626.0
0293,202204,1.170.02,0.0,21286.0,15000.0,0.0
0293,202204,1.170.03,11614825.0,11614825.0,381910.0,1089059.0
0293,202204,1.170.99,0.0,0.0,0.0,0.0
0293,202204,1.180.01,69736599.0,76208675.0,125396201.0,31805137.0
0293,202204,1.180.02,139079752.0,134969823.0,48204252.0,91180247.0
0293,202204,1.180.03,0.0,0.0,0.0,4807846.0
0293,202204,2.010.01,34095548.0,43223788.0,23314370.0,23705449.0
0293,202204,2.010.02,0.0,-4262043.0,0.0,137123.0
0293,202204,2.030.01,2094894280.0,2183045939.0,20308115.0,919558018.0
0293,202204,2.030.02,424085202.0,423084894.0,-964349.0,73190231.0
0293,202204,2.030.04,0.0,0.0,-26047.0,0.0
0293,202204,2.030.05,1180168061.0,1179690999.0,140178614.0,1034116615.0
0293,202204,2.050.01,270589.0,343137.0,-871611.0,58991.0
0293,202204,2.050.02,453418426.0,468938385.0,4741507.0,54326316.0
0293,202301,1.010.99,3464010.0,7436088.0,224218.0,1403051.0
0293,202301,1.020.01,140139965.0,164321986.0,23544328.0,143379166.0
0293,202301,1.020.02,12170481.0,13004127.0,2059552.0,3325134.0
0293,202301,1.020.99,510064.0,477207.0,128359.0,162691.0
0293,202301,1.030.01,7836633084.0,8236294170.0,2925946980.0,5192031827.0
0293,202301,1.030.02,2346448614.0,2416321494.0,3888225729.0,1234466273.0
0293,202301,1.080.99,3695969.0,4225742.0,244454.0,1677776.0
0293,202301,1.090.99,455349353.0,493923813.0,49222428.0,346451281.0
0293,202301,1.100.99,21602624.0,10225047.0,497733.0,7763303.0
0293,202301,1.140.99,41977.0,34556.0,-456.0,3869.0
0293,202301,1.150.99,0.0,0.0,0.0,0.0
0293,202301,1.160.99,969222.0,1241165.0,7087.0,292521.0
0293,202301,1.170.02,-1974.0,34158.0,18260.0,-913.0
0293,202301,1.170.03,9957675.0,9957675.0,48513.0,1236257.0
0293,202301,1.170.99,0.0,0.0,0.0,0.0
0293,202301,1.180.01,117295298.0,140910389.0,217534396.0,55679374.0
0293,202301,1.180.02,229345349.0,234450259.0,43016810.0,151083913.0
0293,202301,1.180.03,0.0,0.0,0.0,7747516.0
0293,202301,2.010.01,78272559.0,76996547.0,18030778.0,54300287.0
0293,202301,2.010.02,0.0,0.0,0.0,214148.0
0293,202301,2.030.01,3528586613.0,3670372936.0,30870449.0,1513364533.0
0293,202301,2.030.02,826387926.0,825349604.0,821228.0,137071865.0
0293,202301,2.030.04,0.0,0.0,-44848.0,0.0
0293,202301,2.030.05,2105319144.0,2104506286.0,234327930.0,1522853419.0
0293,202301,2.050.01,419132.0,575228.0,-1500774.0,91500.0
0293,202301,2.050.02,993614496.0,984324835.0,3838263.0,122555400.0
0294,202202,1.010.99,1848.0,1848.0,46.0,0.0
0294,202202,1.020.01,1077812.0,111067.0,880156.0,337744.0
0294,202202,1.070.01,36396.0,36396.0,37631.0,2431.0
0294,202202,1.070.02,576397.0,551193.0,271683.0,109384.0
0294,202202,1.080.99,342954.0,651025.0,593915.0,22984.0
0294,202202,1.090.99,41693332.0,40432902.0,1212898.0,28283659.0
0294,202202,1.100.99,8092342.0,2243448.0,24667.0,176323.0
0294,202202,1.170.03,13330618.0,13240155.0,230512.0,9066792.0
0294,202202,2.010.02,15550028.0,15611461.0,1697626.0,5752400.0
0294,202202,2.020.02,9992965.0,10005191.0,1398874.0,3229127.0
0294,202202,2.030.01,1571674.0,1512458.0,0.0,740864.0
0294,202202,2.030.02,2606663702.0,2606780686.0,110593413.0,760989484.0
0294,202202,2.030.05,4408117606.0,2114251191.0,1902046576.0,1477489890.0
0294,202202,2.050.01,0.0,0.0,-116494.0,0.0
0294,202202,2.050.02,17491601.0,17359190.0,9485892.0,8186348.0
0294,202202,2.060.01,0.0,0.0,0.0,0.0
0294,202202,3.000.99,0.0,0.0,0.0,0.0
0297,202202,1.100.99,1642192394.0,716944168.0,-290874769.0,510393896.0
0297,202202,1.110.99,10254.0,10254.0,0.0,0.0
0297,202203,1.100.99,464126575.0,175225684.0,-34775896.0,186289077.0
0297,202204,1.100.99,1065436754.0,449701858.0,-38198789.0,402546597.0
0297,202301,1.100.99,1838284185.0,719677408.0,-155318070.0,772822343.0
0297,202301,1.110.99,0.0,0.0,0.0,0.0
0312,202202,1.030.02,0.0,0.0,-2270876.0,82653283.0
0312,202202,1.080.01,0.0,0.0,1468050.0,0.0
0312,202202,1.080.99,0.0,0.0,-31213.0,0.0
0312,202202,1.130.99,0.0,0.0,15412.0,0.0
0312,202202,2.010.01,0.0,0.0,30369.0,0.0
0312,202203,1.030.02,0.0,0.0,-1513449.0,18514881.0
0312,202203,1.080.01,0.0,0.0,10568708.0,0.0
0312,202203,1.080.99,0.0,0.0,53081.0,0.0
0312,202203,1.130.99,0.0,0.0,5286.0,0.0
0312,202203,2.010.01,0.0,0.0,7340.0,0.0
0312,202204,1.030.02,0.0,0.0,113462.0,48566463.0
0312,202204,1.080.01,0.0,0.0,16473023.0,0.0
0312,202204,1.080.99,0.0,0.0,705930.0,0.0
0312,202204,1.130.99,0.0,0.0,63580.0,0.0
0312,202204,2.010.01,0.0,0.0,87829.0,0.0
0312,202301,1.030.02,0.0,0.0,-806655.0,80287702.0
0312,202301,1.080.01,0.0,0.0,20329457.0,0.0
0312,202301,1.080.99,0.0,0.0,24770408.0,0.0
0312,202301,1.130.99,0.0,0.0,97581.0,0.0
0312,202301,2.010.01,0.0,0.0,134800.0,0.0
0317,202202,1.010.99,2579588414.0,1952068877.0,908044254.0,637349501.0
0317,202202,1.020.01,1004742663.0,863118332.0,605053230.0,632385905.0
0317,202202,1.020.02,3357490903.0,2744261867.0,1659613740.0,1196532587.0
0317,202202,1.030.02,46267824345.0,44919955254.0,23688069593.0,22535758168.0
0317,202202,1.050.01,0.0,0.0,-120607.0,0.0
0317,202202,1.070.01,10660807147.0,7089443008.0,4394243409.0,2702922258.0
0317,202202,1.070.02,15896529.0,4062763.0,5095543.0,3614478.0
0317,202202,1.080.01,82200289.0,53223100.0,-26347464.0,48382469.0
0317,202202,1.080.02,12262338.0,8880526.0,554094.0,3703840.0
0317,202202,1.080.03,97161664.0,97195895.0,-9154536.0,37909965.0
0317,202202,1.080.99,666937091.0,561854405.0,326844008.0,336517441.0
0317,202202,1.090.99,259295296.0,195257118.0,74128891.0,134988485.0
0317,202202,1.100.99,92522367.0,35438441.0,7211.0,28226486.0
0317,202202,1.120.99,1247459.0,1203601.0,0.0,313881.0
0317,202202,1.130.99,338274526.0,144258963.0,100663994.0,57144144.0
0317,202202,1.140.99,92138734.0,68257487.0,37907925.0,33539774.0
0317,202202,1.150.99,947570947.0,918831912.0,251385166.0,349018645.0
0317,202202,1.160.99,2038989495.0,1925818171.0,546999160.0,1108537153.0
0317,202202,1.170.02,1947990.0,1933302.0,441073.0,446511.0
0317,202202,1.180.02,611563078.0,581988169.0,281650948.0,533029532.0
0317,202203,1.010.99,798348497.0,622698895.0,229007134.0,155341500.0
0317,202203,1.020.01,317931720.0,284607237.0,125633765.0,193173310.0
0317,202203,1.020.02,1068021766.0,884669647.0,285996222.0,382252761.0
0317,202203,1.030.02,12826428343.0,14163838358.0,8072787433.0,6582122437.0
0317,202203,1.050.01,0.0,0.0,-41426.0,0.0
0317,202203,1.070.01,559869797.0,-44837972.0,-171229521.0,563784801.0
0317,202203,1.070.02,8188033.0,1171878.0,887679.0,1627013.0
0317,202203,1.080.01,22030132.0,15425345.0,-5090760.0,14433261.0
0317,202203,1.080.02,1671850.0,2247455.0,-486998.0,938854.0
0317,202203,1.080.03,28338223.0,29023596.0,-6233148.0,11123240.0
0317,202203,1.080.99,214533047.0,156335865.0,-47977640.0,97792788.0
0317,202203,1.090.99,71142524.0,64597747.0,14638023.0,42046458.0
0317,202203,1.100.99,27994198.0,8433342.0,-11479.0,8505936.0
0317,202203,1.120.99,425987.0,401841.0,0.0,97181.0
0317,202203,1.130.99,109415534.0,-44987768.0,76045532.0,28392253.0
0317,202203,1.140.99,21100277.0,19722856.0,5752075.0,9604351.0
0317,202203,1.150.99,273683440.0,264069142.0,126267763.0,102482036.0
0317,202203,1.160.99,672537382.0,598517935.0,52293744.0,362756779.0
0317,202203,1.170.02,199766.0,481456.0,-64418.0,53882.0
0317,202203,1.180.02,167987927.0,177367052.0,66274201.0,159216280.0
0317,202204,1.010.99,1938016112.0,1384458459.0,576052689.0,449778777.0
0317,202204,1.020.01,731008740.0,674834372.0,366553703.0,448820675.0
0317,202204,1.020.02,2646088120.0,2012482666.0,1444872567.0,909308512.0
0317,202204,1.030.02,28029035302.0,32785990140.0,20279630928.0,15048479258.0
0317,202204,1.050.01,0.0,0.0,-81188.0,0.0
0317,202204,1.070.01,3855020207.0,1266648340.0,3817102575.0,1532670153.0
0317,202204,1.070.02,38640166.0,2331580.0,1703332.0,3250410.0
0317,202204,1.080.01,52396508.0,35124906.0,4707171.0,33666627.0
0317,202204,1.080.02,11281677.0,4634403.0,3912673.0,2872841.0
0317,202204,1.080.03,65705401.0,67442554.0,-9286750.0,27461936.0
0317,202204,1.080.99,507172427.0,369375885.0,103625963.0,239560289.0
0317,202204,1.090.99,166436091.0,148614231.0,37466980.0,98540193.0
0317,202204,1.100.99,61129535.0,23078937.0,-33108.0,20893706.0
0317,202204,1.120.99,1609151.0,1484166.0,0.0,403122.0
0317,202204,1.130.99,291303696.0,-85520803.0,240520530.0,74406801.0
0317,202204,1.140.99,75929248.0,48929334.0,24121769.0,26110820.0
0317,202204,1.150.99,614817728.0,619230031.0,243615624.0,234883669.0
0317,202204,1.160.99,1410759902.0,1334391525.0,277887536.0,757788460.0
0317,202204,1.170.02,952397.0,1194359.0,140096.0,253793.0
0317,202204,1.180.02,338900666.0,403557467.0,212777115.0,360358585.0
0317,202301,1.010.99,2664215582.0,2492254666.0,772880562.0,788819729.0
0317,202301,1.020.01,1282275344.0,1200758871.0,800670763.0,792472725.0
0317,202301,1.020.02,4369774185.0,3449555330.0,2903491487.0,1540287932.0
0317,202301,1.030.02,54194799254.0,60154975230.0,32234423766.0,27451020695.0
0317,202301,1.050.01,0.0,0.0,-139797.0,0.0
0317,202301,1.070.01,12630793226.0,5876092036.0,5000315326.0,3218970885.0
0317,202301,1.070.02,78464802.0,6401267.0,5003928.0,6517671.0
0317,202301,1.080.01,86945156.0,61339269.0,-1720960.0,58606606.0
0317,202301,1.080.02,15993357.0,8487023.0,4650713.0,4701933.0
0317,202301,1.080.03,116079582.0,120714157.0,-17185577.0,50210724.0
0317,202301,1.080.99,810435363.0,649440857.0,233979586.0,414359190.0
0317,202301,1.090.99,301657653.0,263036637.0,79899610.0,178237476.0
0317,202301,1.100.99,107563817.0,43356382.0,-66561.0,38393055.0
0317,202301,1.120.99,2209231.0,2083456.0,0.0,552060.0
0317,202301,1.130.99,437418012.0,-100142505.0,329048605.0,120887014.0
0317,202301,1.140.99,111439876.0,83668218.0,43008051.0,42278674.0
0317,202301,1.150.99,1047681535.0,1098688727.0,341190651.0,409821185.0
0317,202301,1.160.99,2564955264.0,2421803988.0,462167836.0,1386196484.0
0317,202301,1.170.02,1673622.0,2075359.0,353533.0,470007.0
0317,202301,1.180.02,695429979.0,762087140.0,397851669.0,652966275.0
0329,202202,1.100.01,30785533.0,20693643.0,0.0,-6105874.0
0329,202202,1.100.99,940958655.0,618196757.0,26387978.0,456129514.0
0329,202203,1.100.01,15744401.0,-1391973.0,0.0,-2483347.0
0329,202203,1.100.99,301914801.0,188379114.0,-708640.0,130602873.0
0329,202204,1.100.01,27988232.0,1235099.0,0.0,-4839166.0
0329,202204,1.100.99,714915043.0,425631886.0,43764719.0,327543176.0
0329,202301,1.100.01,39542670.0,1894016.0,0.0,-7715423.0
0329,202301,1.100.99,1368515731.0,805712103.0,8400071.0,572697884.0
0330,202202,1.010.99,45005996.0,39813612.0,12860143.0,22968093.0
0330,202202,1.020.01,83518391.0,79029550.0,43792827.0,49795296.0
0330,202202,1.020.02,84274042.0,80237311.0,21490211.0,44273167.0
0330,202202,1.020.99,8775894.0,8442634.0,3737513.0,6644528.0
0330,202202,1.030.01,3519954084.0,3558107204.0,2153708988.0,676867417.0
0330,202202,1.030.02,2718886902.0,2691322110.0,1401657101.0,2373253239.0
0330,202202,1.070.01,103850554.0,59616295.0,44495081.0,14250361.0
0330,202202,1.080.99,116884497.0,112858814.0,9851186.0,34886557.0
0330,202202,1.090.99,1509911.0,5554428.0,0.0,477605.0
0330,202202,1.100.99,148609168.0,102337885.0,13920071.0,58850797.0
0330,202202,1.130.99,0.0,0.0,0.0,0.0
0330,202202,1.140.99,3216707.0,3035172.0,367386.0,2579392.0
0330,202202,1.150.99,11600374.0,12261505.0,1202457.0,5259213.0
0330,202202,1.160.99,39091868.0,34885525.0,5775626.0,16181304.0
0330,202202,1.170.02,22887.0,27230.0,23460.0,6311.0
0330,202202,1.180.01,3904781.0,3876138.0,-19616.0,175451.0
0330,202202,1.180.02,85860283.0,84871079.0,12888300.0,93087298.0
0330,202202,2.010.02,185231185.0,179761457.0,10598579.0,149419314.0
0330,202202,2.030.01,1479829443.0,1488841792.0,8761650.0,951466700.0
0330,202202,2.030.02,468773622.0,468814603.0,9558883.0,64089602.0
0330,202202,2.030.04,0.0,0.0,3251042.0,0.0
0330,202202,2.050.02,138063226.0,138063226.0,9721382.0,17773997.0
0330,202203,1.010.99,16295763.0,13552584.0,727378.0,6914193.0
0330,202203,1.020.01,23011893.0,24494799.0,9315633.0,12409275.0
0330,202203,1.020.02,24228819.0,24051155.0,4953127.0,11410410.0
0330,202203,1.020.99,2253751.0,2495133.0,509891.0,1541434.0
0330,202203,1.030.01,919880014.0,919904320.0,1008875947.0,143677823.0
0330,202203,1.030.02,710534757.0,736578212.0,726267539.0,735092971.0
0330,202203,1.070.01,12776674.0,-21922141.0,49849987.0,-4115870.0
0330,202203,1.080.99,29678700.0,19471372.0,-4006034.0,10625483.0
0330,202203,1.090.99,5932870.0,1758975.0,0.0,1006482.0
0330,202203,1.100.99,38198447.0,25406606.0,396353.0,10444986.0
0330,202203,1.130.99,0.0,0.0,0.0,0.0
0330,202203,1.140.99,822013.0,1332228.0,0.0,727460.0
0330,202203,1.150.99,2335495.0,3107430.0,462229.0,1237431.0
0330,202203,1.160.99,9282920.0,9912571.0,-54003.0,4045491.0
0330,202203,1.170.02,1786.0,6318.0,0.0,211.0
0330,202203,1.180.01,1099587.0,1085860.0,182156.0,81242.0
0330,202203,1.180.02,24178264.0,22718654.0,9147213.0,24537749.0
0330,202203,2.010.02,51267874.0,53743375.0,3277301.0,38580406.0
0330,202203,2.030.01,573945710.0,581077207.0,1046097.0,296445935.0
0330,202203,2.030.02,320957960.0,321104086.0,5452111.0,31262156.0
0330,202203,2.030.04,0.0,0.0,568665.0,0.0
0330,202203,2.050.02,101309971.0,101309971.0,11828254.0,9483326.0
0330,202204,1.010.99,47625381.0,38491421.0,366220.0,18441266.0
0330,202204,1.020.01,56784991.0,58641091.0,16144511.0,29909836.0
0330,202204,1.020.02,56776209.0,57960174.0,3262034.0,25343608.0
0330,202204,1.020.99,7613326.0,7117760.0,574522.0,5004603.0
0330,202204,1.030.01,2516945392.0,2450473059.0,2082919659.0,440346704.0
0330,202204,1.030.02,1751957918.0,1777816127.0,936236424.0,1823979896.0
0330,202204,1.070.01,50035885.0,-43442044.0,58755657.0,-3846709.0
0330,202204,1.080.99,57565288.0,45485231.0,-1113178.0,18646062.0
0330,202204,1.090.99,8500428.0,5058800.0,0.0,1443268.0
0330,202204,1.100.99,90171478.0,77532280.0,8343729.0,31387590.0
0330,202204,1.130.99,0.0,0.0,0.0,0.0
0330,202204,1.140.99,4742112.0,3571213.0,0.0,2354629.0
0330,202204,1.150.99,6358975.0,6775593.0,-102083.0,3161071.0
0330,202204,1.160.99,29001551.0,26698051.0,6183186.0,10569276.0
0330,202204,1.170.02,23647.0,15406.0,0.0,3114.0
0330,202204,1.180.01,2935039.0,3093087.0,29903.0,154584.0
0330,202204,1.180.02,53291763.0,56773108.0,28176425.0,57772414.0
0330,202204,2.010.02,132156969.0,136235955.0,4455486.0,95336230.0
0330,202204,2.030.01,1339792804.0,1357217618.0,2661482.0,606610191.0
0330,202204,2.030.02,745549848.0,744705979.0,17296549.0,72699018.0
0330,202204,2.030.04,0.0,0.0,1437782.0,0.0
0330,202204,2.050.02,208860121.0,208860121.0,19084105.0,19694603.0
0330,202301,1.010.99,76876496.0,61992712.0,1214069.0,29377793.0
0330,202301,1.020.01,101077310.0,101346332.0,31509380.0,50786884.0
0330,202301,1.020.02,96755594.0,100212757.0,7563514.0,40291158.0
0330,202301,1.020.99,82009719.0,81419477.0,926748.0,14216042.0
0330,202301,1.030.01,4051650223.0,4059139369.0,3820553022.0,715106379.0
0330,202301,1.030.02,2820212436.0,2897291721.0,1602468504.0,2919490340.0
0330,202301,1.070.01,112874250.0,-39058.0,147991141.0,64941.0
0330,202301,1.080.99,87616996.0,74949093.0,-1381450.0,29416231.0
0330,202301,1.090.99,266740413.0,264684252.0,0.0,24708149.0
0330,202301,1.100.99,188203905.0,158643896.0,10348762.0,60956414.0
0330,202301,1.130.99,0.0,0.0,0.0,0.0
0330,202301,1.140.99,9562845.0,8111447.0,0.0,3940337.0
0330,202301,1.150.99,18524163.0,18386071.0,189679.0,6196555.0
0330,202301,1.160.99,48967730.0,48340587.0,6104277.0,17160134.0
0330,202301,1.170.02,31847.0,32156.0,0.0,3202.0
0330,202301,1.180.01,5255007.0,5501809.0,19411.0,227758.0
0330,202301,1.180.02,95415628.0,106251736.0,15320653.0,95312448.0
0330,202301,2.010.02,218999398.0,225947079.0,7304872.0,153492446.0
0330,202301,2.030.01,2255483331.0,2288616118.0,4316285.0,962350823.0
0330,202301,2.030.02,1307180205.0,1308372301.0,34328296.0,121698353.0
0330,202301,2.030.04,0.0,0.0,2282520.0,0.0
